Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
65,65,2018-03-08,,SAS,W,110,107,,41,95,.432,8,30,.267,33,65,.508,.474,20,23,.870,12,37,49,30,6,12,10,18,43,95,.453,6,22,.273,37,73,.507,.484,15,18,.833,10,35,45,29,7,3,12,20
66,66,2018-03-09,@,POR,L,108,125,,38,78,.487,12,28,.429,26,50,.520,.564,20,24,.833,6,27,33,20,5,3,12,20,44,89,.494,16,39,.410,28,50,.560,.584,21,27,.778,14,32,46,21,4,2,11,17
67,67,2018-03-11,@,MIN,L,103,109,,37,91,.407,10,36,.278,27,55,.491,.462,19,21,.905,12,38,50,22,6,7,13,17,44,95,.463,6,20,.300,38,75,.507,.495,15,21,.714,13,37,50,27,7,3,10,15
68,68,2018-03-14,,LAL,W,117,106,,44,81,.543,6,20,.300,38,61,.623,.580,23,28,.821,11,39,50,25,8,6,21,24,38,84,.452,12,38,.316,26,46,.565,.524,18,28,.643,7,28,35,24,11,8,14,19
69,69,2018-03-16,,SAC,L,93,98,,34,81,.420,12,26,.462,22,55,.400,.494,13,18,.722,9,31,40,21,10,5,12,21,36,83,.434,14,31,.452,22,52,.423,.518,12,17,.706,11,36,47,25,7,4,14,16
70,70,2018-03-17,@,PHO,W,124,109,,50,95,.526,13,31,.419,37,64,.578,.595,11,14,.786,9,34,43,29,8,9,14,21,39,82,.476,11,24,.458,28,58,.483,.543,20,29,.690,9,33,42,22,8,5,19,19
71,71,2018-03-19,@,SAS,L,75,89,,30,74,.405,3,19,.158,27,55,.491,.426,12,16,.750,2,34,36,17,7,9,15,24,33,82,.402,8,23,.348,25,59,.424,.451,15,21,.714,11,37,48,21,6,5,16,20
72,72,2018-03-23,,ATL,W,106,94,,42,93,.452,12,30,.400,30,63,.476,.516,10,11,.909,10,36,46,28,8,6,7,17,37,84,.440,11,32,.344,26,52,.500,.506,9,20,.450,5,39,44,24,5,5,11,14
73,73,2018-03-25,,UTA,L,91,110,,38,91,.418,6,15,.400,32,76,.421,.451,9,10,.900,14,27,41,24,9,7,11,19,42,87,.483,12,28,.429,30,59,.508,.552,14,18,.778,11,36,47,27,6,8,14,16
74,74,2018-03-27,,IND,L,81,92,,35,86,.407,5,17,.294,30,69,.435,.436,6,9,.667,17,34,51,21,4,9,17,17,39,81,.481,6,21,.286,33,60,.550,.519,8,12,.667,8,30,38,22,10,2,12,14
75,75,2018-03-29,,MIL,L,107,116,,41,75,.547,10,20,.500,31,55,.564,.613,15,15,1.000,2,29,31,26,10,7,19,19,48,87,.552,11,20,.550,37,67,.552,.615,9,10,.900,7,29,36,30,16,3,16,17
76,76,2018-03-31,@,SAC,W,112,96,,41,83,.494,9,26,.346,32,57,.561,.548,21,28,.750,6,36,42,28,9,6,11,18,36,87,.414,8,28,.286,28,59,.475,.460,16,19,.842,11,36,47,27,5,6,16,23
77,77,2018-04-01,,PHO,W,117,107,,48,89,.539,13,28,.464,35,61,.574,.612,8,9,.889,7,38,45,31,10,7,15,14,41,90,.456,11,31,.355,30,59,.508,.517,14,16,.875,9,33,42,26,8,4,15,12
78,78,2018-04-03,@,OKC,W,111,107,,41,83,.494,8,29,.276,33,54,.611,.542,21,24,.875,6,34,40,27,9,5,13,25,35,93,.376,9,38,.237,26,55,.473,.425,28,37,.757,22,36,58,13,8,3,16,20
79,79,2018-04-05,@,IND,L,106,126,,37,83,.446,9,29,.310,28,54,.519,.500,23,24,.958,13,26,39,29,6,5,16,14,50,93,.538,15,29,.517,35,64,.547,.618,11,15,.733,13,34,47,32,11,3,13,24
80,80,2018-04-07,,NOP,L,120,126,,49,90,.544,15,33,.455,34,57,.596,.628,7,11,.636,8,34,42,31,3,0,17,21,49,87,.563,11,27,.407,38,60,.633,.626,17,22,.773,4,30,34,39,15,6,8,16
81,81,2018-04-08,@,PHO,W,117,100,,47,90,.522,13,32,.406,34,58,.586,.594,10,15,.667,5,36,41,27,9,7,11,15,39,92,.424,10,35,.286,29,57,.509,.478,12,16,.750,8,36,44,24,4,0,15,16
82,82,2018-04-10,@,UTA,L,79,119,,30,86,.349,5,19,.263,25,67,.373,.378,14,16,.875,9,30,39,14,7,3,16,18,48,90,.533,13,35,.371,35,55,.636,.606,10,13,.769,12,42,54,25,10,6,15,20
,,,,,58-24,9304,8814,,3509,6980,.503,926,2369,.391,2583,4611,.560,.569,1360,1668,.815,691,2877,3568,2402,656,612,1265,1607,3296,7380,.447,853,2392,.357,2443,4988,.490,.504,1369,1807,.758,893,2592,3485,1934,717,301,1175,1516
