Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
51,51,2021-04-05,@,MIN,L,106,116,,39,88,.443,9,36,.250,30,52,.577,.494,19,24,.792,10,32,42,27,9,8,15,19,38,91,.418,12,32,.375,26,59,.441,.484,28,33,.848,15,36,51,22,10,4,14,16
52,52,2021-04-08,,DET,L,101,113,,38,86,.442,7,30,.233,31,56,.554,.483,18,26,.692,6,32,38,20,9,4,12,21,44,84,.524,8,23,.348,36,61,.590,.571,17,20,.850,7,36,43,24,7,4,16,24
53,53,2021-04-10,@,UTA,L,112,128,,42,88,.477,14,42,.333,28,46,.609,.557,14,22,.636,4,34,38,23,8,4,10,23,40,88,.455,18,50,.360,22,38,.579,.557,30,35,.857,11,41,52,22,8,5,10,17
54,54,2021-04-12,@,NOP,L,110,117,,39,90,.433,10,35,.286,29,55,.527,.489,22,37,.595,8,26,34,21,14,3,10,26,42,77,.545,6,19,.316,36,58,.621,.584,27,39,.692,9,42,51,24,8,5,23,23
55,55,2021-04-14,,WAS,L,111,123,,42,91,.462,9,27,.333,33,64,.516,.511,18,24,.750,5,25,30,22,17,8,17,22,47,90,.522,7,24,.292,40,66,.606,.561,22,27,.815,14,42,56,23,12,3,26,18
56,56,2021-04-15,@,PHO,L,114,122,,43,78,.551,14,30,.467,29,48,.604,.641,14,19,.737,4,28,32,22,7,4,15,16,48,86,.558,14,38,.368,34,48,.708,.640,12,14,.857,10,29,39,30,9,4,11,18
57,57,2021-04-18,@,DAL,W,121,107,,44,89,.494,11,24,.458,33,65,.508,.556,22,25,.880,10,32,42,22,11,3,8,19,39,87,.448,16,48,.333,23,39,.590,.540,13,20,.650,10,32,42,15,3,8,14,20
58,58,2021-04-20,,MIN,L,120,134,,44,97,.454,18,42,.429,26,55,.473,.546,14,16,.875,13,26,39,28,10,3,11,17,51,90,.567,18,43,.419,33,47,.702,.667,14,19,.737,12,38,50,34,5,9,18,16
59,59,2021-04-21,,MIN,W,128,125,,43,74,.581,17,33,.515,26,41,.634,.696,25,31,.806,4,29,33,29,7,5,14,20,46,87,.529,15,34,.441,31,53,.585,.615,18,22,.818,9,25,34,30,7,4,12,21
60,60,2021-04-25,@,GSW,L,113,117,,41,86,.477,14,37,.378,27,49,.551,.558,17,22,.773,6,31,37,22,8,5,11,15,46,95,.484,14,36,.389,32,59,.542,.558,11,15,.733,17,36,53,30,5,3,17,16
61,61,2021-04-26,,DAL,W,113,106,,42,81,.519,13,29,.448,29,52,.558,.599,16,18,.889,11,35,46,23,6,4,18,15,43,92,.467,12,42,.286,31,50,.620,.533,8,14,.571,14,26,40,24,9,2,10,15
62,62,2021-04-28,,UTA,L,105,154,,42,87,.483,7,21,.333,35,66,.530,.523,14,17,.824,3,21,24,24,8,6,13,19,55,86,.640,24,41,.585,31,45,.689,.779,20,21,.952,8,39,47,36,4,9,14,15
63,63,2021-04-30,@,LAL,W,110,106,,39,86,.453,12,33,.364,27,53,.509,.523,20,22,.909,11,26,37,29,10,3,17,16,42,83,.506,7,28,.250,35,55,.636,.548,15,21,.714,11,32,43,24,9,12,21,17
64,64,2021-05-02,@,DAL,W,111,99,,45,81,.556,11,28,.393,34,53,.642,.623,10,16,.625,8,30,38,27,9,1,20,26,34,81,.420,6,35,.171,28,46,.609,.457,25,31,.806,13,27,40,16,12,4,17,16
65,65,2021-05-04,@,OKC,W,103,99,,39,95,.411,12,43,.279,27,52,.519,.474,13,16,.813,9,40,49,25,6,10,12,19,35,98,.357,11,36,.306,24,62,.387,.413,18,25,.720,17,40,57,21,5,4,10,14
66,66,2021-05-05,@,IND,W,104,93,,43,95,.453,8,32,.250,35,63,.556,.495,10,14,.714,12,36,48,21,16,7,12,14,36,83,.434,9,25,.360,27,58,.466,.488,12,17,.706,10,38,48,26,8,6,22,13
67,67,2021-05-07,,SAS,L,104,113,,41,84,.488,13,32,.406,28,52,.538,.565,9,15,.600,4,31,35,27,10,3,16,19,46,89,.517,4,22,.182,42,67,.627,.539,17,19,.895,7,37,44,20,8,7,13,12
68,68,2021-05-09,,OKC,W,126,98,,45,85,.529,16,36,.444,29,49,.592,.624,20,24,.833,9,42,51,30,8,11,15,19,34,87,.391,11,37,.297,23,50,.460,.454,19,29,.655,10,28,38,23,9,3,14,18
69,69,2021-05-11,,OKC,W,122,106,,44,86,.512,19,39,.487,25,47,.532,.622,15,19,.789,6,34,40,28,13,6,16,21,39,84,.464,9,23,.391,30,61,.492,.518,19,28,.679,9,36,45,22,9,5,18,18
70,70,2021-05-13,@,MEM,L,110,116,,42,96,.438,17,41,.415,25,55,.455,.526,9,14,.643,13,22,35,33,9,9,11,16,45,90,.500,11,33,.333,34,57,.596,.561,15,18,.833,12,36,48,30,2,9,18,13
71,71,2021-05-14,@,MEM,L,106,107,,37,96,.385,10,42,.238,27,54,.500,.438,22,27,.815,14,42,56,21,7,2,10,21,37,84,.440,11,33,.333,26,51,.510,.506,22,35,.629,9,40,49,23,8,5,13,20
72,72,2021-05-16,,UTA,L,99,121,,42,90,.467,9,30,.300,33,60,.550,.517,6,10,.600,5,34,39,24,10,5,13,22,41,86,.477,18,39,.462,23,47,.489,.581,21,25,.840,9,41,50,28,9,3,16,14
,,,,,31-41,8189,8454,,3067,6382,.481,874,2400,.364,2193,3982,.551,.549,1181,1585,.745,674,2307,2981,1836,543,358,963,1400,3139,6438,.488,893,2349,.380,2246,4089,.549,.557,1283,1631,.787,767,2489,3256,1823,545,336,988,1348
