Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
50,50,2009-02-02,@,PHO,L,81,129,,31,84,.369,6,16,.375,25,68,.368,.405,13,18,.722,11,24,35,13,8,4,26,29,45,88,.511,6,14,.429,39,74,.527,.545,33,40,.825,21,38,59,25,16,5,18,18
51,51,2009-02-06,,UTA,L,107,111,,36,83,.434,7,24,.292,29,59,.492,.476,28,39,.718,14,30,44,24,11,6,12,30,39,74,.527,4,13,.308,35,61,.574,.554,29,37,.784,8,36,44,19,5,4,18,26
52,52,2009-02-08,@,OKC,L,113,116,,44,80,.550,12,18,.667,32,62,.516,.625,13,16,.813,6,28,34,23,6,4,13,22,45,85,.529,4,11,.364,41,74,.554,.553,22,28,.786,11,30,41,23,7,5,11,15
53,53,2009-02-10,@,DAL,L,100,118,,35,79,.443,8,15,.533,27,64,.422,.494,22,29,.759,3,25,28,15,8,4,13,15,47,85,.553,5,12,.417,42,73,.575,.582,19,22,.864,11,36,47,28,12,6,14,24
54,54,2009-02-11,@,HOU,L,82,94,,32,68,.471,3,12,.250,29,56,.518,.493,15,21,.714,5,24,29,19,9,3,21,21,34,76,.447,9,25,.360,25,51,.490,.507,17,20,.850,14,28,42,24,11,3,22,16
55,55,2009-02-18,,ATL,L,100,105,,37,83,.446,7,22,.318,30,61,.492,.488,19,23,.826,8,37,45,16,6,6,16,25,37,88,.420,9,19,.474,28,69,.406,.472,22,34,.647,15,34,49,16,10,6,12,23
56,56,2009-02-20,@,MEM,W,115,106,,34,73,.466,10,25,.400,24,48,.500,.534,37,44,.841,6,32,38,23,8,10,17,25,36,94,.383,5,17,.294,31,77,.403,.410,29,36,.806,23,32,55,16,12,5,16,29
57,57,2009-02-21,@,DAL,L,95,116,,36,83,.434,7,21,.333,29,62,.468,.476,16,19,.842,5,28,33,18,10,3,16,21,44,82,.537,5,13,.385,39,69,.565,.567,23,32,.719,8,41,49,28,13,6,17,14
58,58,2009-02-23,,NOH,L,105,112,,37,77,.481,9,23,.391,28,54,.519,.539,22,31,.710,9,26,35,23,8,2,14,21,40,79,.506,9,21,.429,31,58,.534,.563,23,32,.719,14,32,46,25,8,4,14,20
59,59,2009-02-25,,CHA,L,91,98,,31,78,.397,6,20,.300,25,58,.431,.436,23,28,.821,14,28,42,14,10,7,16,22,36,74,.486,9,17,.529,27,57,.474,.547,17,22,.773,8,30,38,20,4,5,16,19
60,60,2009-02-27,,LAC,W,98,86,,38,80,.475,11,22,.500,27,58,.466,.544,11,14,.786,7,37,44,21,10,6,19,17,34,89,.382,8,23,.348,26,66,.394,.427,10,16,.625,11,34,45,19,11,2,15,11
61,61,2009-02-28,@,UTA,L,89,102,,35,80,.438,8,19,.421,27,61,.443,.488,11,17,.647,10,31,41,17,9,4,19,22,40,76,.526,7,14,.500,33,62,.532,.572,15,24,.625,7,33,40,31,10,4,17,15
62,62,2009-03-03,,IND,L,109,117,,36,77,.468,7,15,.467,29,62,.468,.513,30,36,.833,5,37,42,18,7,4,15,20,43,91,.473,11,21,.524,32,70,.457,.533,20,23,.870,7,35,42,26,14,6,11,22
63,63,2009-03-08,,DEN,W,114,106,,39,76,.513,14,29,.483,25,47,.532,.605,22,30,.733,2,37,39,21,5,3,11,27,36,85,.424,4,18,.222,32,67,.478,.447,30,41,.732,16,31,47,13,4,3,10,21
64,64,2009-03-10,,OKC,L,98,99,,40,83,.482,7,21,.333,33,62,.532,.524,11,14,.786,11,25,36,23,10,4,22,22,37,83,.446,3,12,.250,34,71,.479,.464,22,23,.957,14,30,44,15,11,3,24,17
65,65,2009-03-13,,CLE,L,123,126,OT,42,87,.483,14,34,.412,28,53,.528,.563,25,30,.833,13,33,46,18,4,2,15,30,43,86,.500,10,28,.357,33,58,.569,.558,30,41,.732,12,28,40,18,9,5,12,23
66,66,2009-03-15,@,WAS,L,104,106,,37,84,.440,8,26,.308,29,58,.500,.488,22,27,.815,14,30,44,19,6,6,13,22,37,78,.474,7,12,.583,30,66,.455,.519,25,28,.893,8,31,39,23,10,8,14,24
67,67,2009-03-17,@,ATL,L,97,119,,31,79,.392,7,20,.350,24,59,.407,.437,28,33,.848,13,20,33,16,8,3,13,19,48,86,.558,8,22,.364,40,64,.625,.605,15,20,.750,16,33,49,27,4,3,19,22
68,68,2009-03-18,@,CHA,L,88,104,,34,87,.391,9,21,.429,25,66,.379,.443,11,13,.846,10,18,28,15,12,5,11,23,33,68,.485,9,19,.474,24,49,.490,.551,29,36,.806,15,37,52,22,8,8,22,15
69,69,2009-03-20,@,NYK,W,121,94,,47,85,.553,5,15,.333,42,70,.600,.582,22,25,.880,11,41,52,23,7,3,17,20,35,88,.398,6,21,.286,29,67,.433,.432,18,24,.750,12,24,36,16,9,4,12,20
70,70,2009-03-22,,PHI,L,100,112,,35,80,.438,9,27,.333,26,53,.491,.494,21,27,.778,15,25,40,21,9,1,19,18,43,72,.597,7,13,.538,36,59,.610,.646,19,27,.704,5,29,34,22,13,5,16,21
71,71,2009-03-27,,MEM,L,95,113,,31,66,.470,5,16,.313,26,50,.520,.508,28,35,.800,4,21,25,18,5,5,11,28,39,74,.527,8,12,.667,31,62,.500,.581,27,33,.818,6,30,36,16,4,3,13,24
72,72,2009-03-29,,PHO,W,126,118,,49,95,.516,7,22,.318,42,73,.575,.553,21,27,.778,16,31,47,25,11,8,12,24,46,93,.495,10,26,.385,36,67,.537,.548,16,28,.571,17,28,45,26,9,5,16,21
73,73,2009-03-31,,NOH,L,110,111,,37,76,.487,14,24,.583,23,52,.442,.579,22,27,.815,6,23,29,18,3,5,8,23,44,82,.537,5,10,.500,39,72,.542,.567,18,27,.667,12,29,41,26,3,5,9,21
74,74,2009-04-01,@,GSW,L,141,143,OT,43,98,.439,12,25,.480,31,73,.425,.500,43,52,.827,13,36,49,22,9,5,17,29,54,101,.535,3,13,.231,51,88,.580,.550,32,42,.762,11,41,52,25,9,5,13,30
75,75,2009-04-03,@,PHO,L,111,139,,38,83,.458,10,21,.476,28,62,.452,.518,25,33,.758,11,28,39,21,7,1,17,26,52,95,.547,14,26,.538,38,69,.551,.621,21,31,.677,18,33,51,27,9,10,15,24
76,76,2009-04-05,,GSW,L,100,105,,36,85,.424,7,18,.389,29,67,.433,.465,21,32,.656,11,34,45,16,5,12,16,28,34,91,.374,9,20,.450,25,71,.352,.423,28,32,.875,15,34,49,15,9,7,13,23
77,77,2009-04-07,,LAL,L,104,122,,42,95,.442,7,30,.233,35,65,.538,.479,13,17,.765,13,32,45,19,4,7,13,19,47,92,.511,6,19,.316,41,73,.562,.543,22,29,.759,12,38,50,21,11,4,8,15
78,78,2009-04-09,,HOU,L,98,115,,37,84,.440,10,23,.435,27,61,.443,.500,14,17,.824,11,26,37,20,4,5,15,13,47,87,.540,11,21,.524,36,66,.545,.603,10,11,.909,10,30,40,18,9,6,12,16
79,79,2009-04-10,@,LAC,L,78,109,,31,95,.326,4,20,.200,27,75,.360,.347,12,20,.600,22,29,51,14,4,5,13,15,47,84,.560,5,15,.333,42,69,.609,.589,10,16,.625,10,41,51,26,9,9,12,15
80,80,2009-04-12,,SAS,L,92,95,,34,81,.420,8,18,.444,26,63,.413,.469,16,17,.941,11,29,40,19,5,4,9,18,35,85,.412,9,22,.409,26,63,.413,.465,16,24,.667,14,31,45,17,6,4,11,17
81,81,2009-04-13,@,DEN,L,98,118,,40,85,.471,9,23,.391,31,62,.500,.524,9,15,.600,9,33,42,27,7,6,16,25,39,85,.459,13,29,.448,26,56,.464,.535,27,36,.750,12,33,45,27,10,10,10,16
82,82,2009-04-15,@,MIN,W,97,90,,34,74,.459,7,17,.412,27,57,.474,.507,22,28,.786,10,30,40,18,8,5,15,25,32,76,.421,7,25,.280,25,51,.490,.467,19,28,.679,13,28,41,20,6,0,15,25
,,,,,17-65,8248,8966,,2990,6685,.447,586,1594,.368,2404,5091,.472,.491,1682,2107,.798,840,2366,3206,1619,569,349,1266,1910,3281,6792,.483,580,1430,.406,2701,5362,.504,.526,1824,2412,.756,1018,2592,3610,1796,704,423,1178,1737
