Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1
59,59,2015-03-04,@,SAS,L,85,112,,29,78,.372,3,9,.333,26,69,.377,.391,24,34,.706,8,27,35,15,14,4,18,13,45,85,.529,10,23,.435,35,62,.565,.588,12,16,.750,8,36,44,23,13,10,17,23
60,60,2015-03-06,@,ORL,L,114,119,,38,85,.447,10,27,.370,28,58,.483,.506,28,38,.737,19,24,43,18,6,6,14,16,48,85,.565,13,24,.542,35,61,.574,.641,10,12,.833,8,29,37,29,10,5,12,24
61,61,2015-03-07,@,MIA,L,109,114,OT,40,88,.455,10,25,.400,30,63,.476,.511,19,24,.792,12,34,46,26,7,4,22,29,41,80,.513,7,24,.292,34,56,.607,.556,25,33,.758,4,30,34,23,13,8,14,21
62,62,2015-03-09,@,ATL,L,105,130,,39,81,.481,8,20,.400,31,61,.508,.531,19,20,.950,16,24,40,21,10,2,16,12,53,88,.602,20,36,.556,33,52,.635,.716,4,7,.571,10,23,33,42,8,6,13,18
63,63,2015-03-11,@,CHO,W,113,106,,40,85,.471,8,20,.400,32,65,.492,.518,25,30,.833,7,36,43,25,4,3,13,21,42,93,.452,6,18,.333,36,75,.480,.484,16,26,.615,10,34,44,28,5,12,11,24
64,64,2015-03-13,@,PHI,L,107,114,,35,87,.402,4,14,.286,31,73,.425,.425,33,40,.825,16,34,50,22,9,4,18,20,45,95,.474,9,32,.281,36,63,.571,.521,15,23,.652,14,32,46,30,11,9,16,29
65,65,2015-03-14,@,WAS,L,97,113,,35,77,.455,6,19,.316,29,58,.500,.494,21,28,.750,11,25,36,24,4,3,17,17,43,81,.531,13,26,.500,30,55,.545,.611,14,17,.824,9,32,41,28,8,6,13,25
66,66,2015-03-16,,ATL,L,103,110,,38,81,.469,7,20,.350,31,61,.508,.512,20,25,.800,9,36,45,23,7,5,20,29,38,84,.452,12,31,.387,26,53,.491,.524,22,30,.733,9,30,39,25,11,5,12,24
67,67,2015-03-18,,LAC,L,105,116,,38,79,.481,3,17,.176,35,62,.565,.500,26,32,.813,9,35,44,18,7,0,11,18,45,88,.511,17,37,.459,28,51,.549,.608,9,13,.692,8,28,36,27,5,6,11,23
68,68,2015-03-20,,CHO,W,101,91,,37,78,.474,9,21,.429,28,57,.491,.532,18,25,.720,11,37,48,21,4,3,22,17,36,91,.396,6,18,.333,30,73,.411,.429,13,16,.813,7,29,36,16,10,3,13,18
69,69,2015-03-22,,WAS,W,109,86,,40,79,.506,8,17,.471,32,62,.516,.557,21,23,.913,4,30,34,24,12,2,17,17,35,87,.402,3,17,.176,32,70,.457,.420,13,18,.722,16,28,44,21,7,3,17,18
70,70,2015-03-24,,PHI,W,107,106,,35,97,.361,7,20,.350,28,77,.364,.397,30,38,.789,20,30,50,21,10,9,10,20,40,81,.494,13,28,.464,27,53,.509,.574,13,21,.619,7,37,44,18,6,11,21,29
71,71,2015-03-25,@,PHO,W,108,99,,40,81,.494,8,21,.381,32,60,.533,.543,20,23,.870,8,35,43,27,8,3,19,24,38,87,.437,6,25,.240,32,62,.516,.471,17,26,.654,14,32,46,16,10,6,18,19
72,72,2015-03-27,@,NOP,L,88,102,,35,79,.443,7,15,.467,28,64,.438,.487,11,18,.611,10,27,37,14,5,4,11,14,43,84,.512,9,20,.450,34,64,.531,.565,7,12,.583,12,35,47,25,5,9,12,16
73,73,2015-03-30,@,MEM,L,83,97,,33,81,.407,5,16,.313,28,65,.431,.438,12,20,.600,12,29,41,16,4,3,15,19,38,83,.458,8,23,.348,30,60,.500,.506,13,17,.765,14,31,45,23,7,11,14,21
74,74,2015-04-01,@,HOU,L,111,115,,48,96,.500,7,14,.500,41,82,.500,.536,8,16,.500,20,37,57,30,9,9,21,22,41,89,.461,18,40,.450,23,49,.469,.562,15,25,.600,14,28,42,24,14,13,17,17
75,75,2015-04-03,,NOP,L,95,101,,37,78,.474,6,17,.353,31,61,.508,.513,15,25,.600,6,32,38,21,4,6,10,26,34,87,.391,14,29,.483,20,58,.345,.471,19,28,.679,16,34,50,20,4,5,12,20
76,76,2015-04-05,,UTA,L,95,101,,38,79,.481,5,15,.333,33,64,.516,.513,14,24,.583,11,32,43,20,13,3,20,20,40,87,.460,8,24,.333,32,63,.508,.506,13,18,.722,14,33,47,18,11,6,20,24
77,77,2015-04-07,,MIN,W,116,111,,42,80,.525,9,24,.375,33,56,.589,.581,23,34,.676,13,36,49,25,5,7,14,17,45,93,.484,6,19,.316,39,74,.527,.516,15,21,.714,9,27,36,29,6,4,10,24
78,78,2015-04-08,@,UTA,L,91,103,,33,75,.440,7,16,.438,26,59,.441,.487,18,28,.643,7,24,31,19,9,1,10,17,36,74,.486,13,31,.419,23,43,.535,.574,18,25,.720,13,34,47,23,5,8,16,22
79,79,2015-04-10,@,OKC,L,103,116,,37,81,.457,9,24,.375,28,57,.491,.512,20,28,.714,14,36,50,19,4,6,16,23,44,97,.454,10,31,.323,34,66,.515,.505,18,24,.750,16,31,47,21,8,4,7,22
80,80,2015-04-12,@,DEN,L,111,122,,38,74,.514,5,18,.278,33,56,.589,.547,30,42,.714,6,26,32,28,13,0,20,21,45,82,.549,9,26,.346,36,56,.643,.604,23,30,.767,10,32,42,32,15,1,18,29
81,81,2015-04-13,,LAL,W,102,92,,35,72,.486,4,16,.250,31,56,.554,.514,28,36,.778,5,36,41,22,4,6,10,14,40,96,.417,4,15,.267,36,81,.444,.438,8,13,.615,17,32,49,19,8,3,11,26
82,82,2015-04-15,@,LAL,W,122,99,,46,84,.548,8,17,.471,38,67,.567,.595,22,41,.537,6,36,42,30,10,4,10,16,36,94,.383,7,24,.292,29,70,.414,.420,20,25,.800,16,30,46,22,6,8,15,28
,,,,,29-53,8310,8614,,3010,6617,.455,461,1350,.341,2549,5267,.484,.490,1829,2400,.762,895,2728,3623,1667,550,324,1333,1696,3238,7094,.456,718,2055,.349,2520,5039,.500,.507,1420,1898,.748,898,2479,3377,1912,712,508,1059,1958
